Format,1,,,,,,,
Emerald Version,3.5.5.0,,,,,,,
Station ID,G21-9800,,,,,,,
Environment,Emerald,,,,,,,
Test Name,CYCLE 1 ~ AN 2BAR 80C, CA 28.5BAR CV,,,,,,,
2024-06-21 05:59:48.505,25.400,,0.084400,0.000191,0.000190,-0.658414,0.099950,-0.013168
2024-06-21 05:59:48.605,25.500,,0.079660,-0.000191,0.000190,-0.669564,0.095039,-0.013391
2024-06-21 05:59:48.705,25.600,,0.074920,0.000000,0.000190,-0.687036,0.089901,-0.013391
2024-06-21 05:59:48.805,25.700,,0.070180,-0.000191,0.000000,-0.712478,0.084996,-0.014250
2024-06-21 05:59:48.906,25.801,,0.064490,0.000000,0.000190,-0.746742,0.079959,-0.014935
2024-06-21 05:59:49.005,25.900,,0.059750,0.000000,0.000000,-0.790437,0.075049,-0.014935
2024-06-21 05:59:49.105,26.000,,0.055010,0.000191,0.000190,-0.843661,0.069954,-0.016873
2024-06-21 05:59:49.205,26.100,,0.049320,0.000191,0.000571,-0.906911,0.065002,-0.016873
2024-06-21 05:59:49.305,26.200,,0.044570,-0.000381,0.000190,-0.979618,0.060010,-0.018138
2024-06-21 05:59:49.405,26.300,,0.039830,0.000000,0.000381,-1.060098,0.055060,-0.021202
2024-06-21 05:59:49.505,26.400,,0.044570,0.000000,0.000381,-1.147388,0.049963,-0.021202
2024-06-21 05:59:49.605,26.500,,0.050260,-0.000191,0.000000,-0.906947,0.055038,-0.022948
2024-06-21 05:59:49.705,26.600,,0.055010,-0.000381,-0.000190,-0.755421,0.059975,-0.015108
2024-06-21 05:59:49.805,26.700,,0.059750,-0.000191,0.000190,-0.640255,0.064970,-0.015108
2024-06-21 05:59:49.905,26.800,,0.064490,0.000000,-0.000190,-0.549355,0.069915,-0.010987
2024-06-21 05:59:50.005,26.900,,0.069230,0.000000,0.000000,-0.476635,0.075020,-0.009533
2024-06-21 05:59:50.105,27.000,,0.074920,-0.000191,0.000190,-0.417889,0.079924,-0.009533
2024-06-21 05:59:50.205,27.100,,0.079660,0.000000,0.000190,-0.369361,0.084956,-0.007387
2024-06-21 05:59:50.305,27.200,,0.084400,-0.000191,-0.000190,-0.330965,0.089872,-0.006619
2024-06-21 05:59:50.405,27.300,,0.090100,0.000000,0.000190,-0.299994,0.095008,-0.006619
2024-06-21 05:59:50.505,27.400,,0.095790,-0.000191,0.000000,-0.274790,0.099912,-0.005496
2024-06-21 05:59:50.605,27.500,,0.094840,-0.000381,0.000190,-0.254291,0.104902,-0.005086
2024-06-21 05:59:50.705,27.600,,0.099580,0.000000,0.000190,-0.237567,0.109878,-0.005086
2024-06-21 05:59:50.805,27.700,,0.104320,-0.000191,0.000190,-0.223339,0.114909,-0.004467
2024-06-21 05:59:50.905,27.800,,0.109060,0.000000,0.000190,-0.211784,0.119890,-0.004236
2024-06-21 05:59:51.005,27.900,,0.114750,0.000000,0.000190,-0.201304,0.124887,-0.004236
2024-06-21 05:59:51.105,28.000,,0.119490,0.000000,0.000000,-0.192083,0.129860,-0.003842
2024-06-21 05:59:51.206,28.101,,0.129930,0.000000,0.000000,-0.183241,0.134890,-0.003665
2024-06-21 05:59:51.305,28.200,,0.134670,-0.000381,0.000000,-0.174719,0.139874,-0.003665
2024-06-21 05:59:51.405,28.300,,0.134670,-0.000191,0.000000,-0.166324,0.144861,-0.003326
2024-06-21 05:59:51.505,28.400,,0.144150,0.000000,0.000000,-0.158325,0.149847,-0.003326
2024-06-21 05:59:51.605,28.500,,0.144150,-0.000381,-0.000190,-0.150055,0.154918,-0.003001
2024-06-21 05:59:51.705,28.600,,0.148890,-0.000381,0.000000,-0.141486,0.159897,-0.002830
2024-06-21 05:59:51.805,28.700,,0.159330,-0.008201,-0.006857,-0.132345,0.164920,-0.002830
2024-06-21 05:59:51.905,28.800,,0.165020,-0.000381,0.000190,-0.122779,0.169876,-0.002456
2024-06-21 05:59:52.005,28.900,,0.169760,-0.000191,0.000571,-0.112389,0.174981,-0.002248
2024-06-21 05:59:52.105,29.000,,0.174500,0.000000,0.000381,-0.101511,0.179878,-0.002248
2024-06-21 05:59:52.205,29.100,,0.179240,0.000000,0.000381,-0.090396,0.184898,-0.001808
2024-06-21 05:59:52.305,29.200,,0.183980,-0.000381,0.000381,-0.078396,0.189883,-0.001568
2024-06-21 05:59:52.405,29.300,,0.189670,0.000000,0.000381,-0.065704,0.194876,-0.001568
2024-06-21 05:59:52.505,29.400,,0.194420,-0.000191,0.000190,-0.052234,0.199883,-0.001045
2024-06-21 05:59:52.605,29.500,,0.199160,-0.000191,0.000381,-0.037720,0.204872,-0.000754
2024-06-21 05:59:52.705,29.600,,0.204850,0.000000,0.000190,-0.022307,0.209870,-0.000446
2024-06-21 05:59:52.805,29.700,,0.209590,0.000000,0.000381,-0.005908,0.214895,-0.000118
2024-06-21 05:59:52.905,29.800,,0.214330,0.000000,0.000571,0.011623,0.219889,0.000232
2024-06-21 05:59:53.005,29.900,,0.219070,0.000000,0.000190,0.030340,0.224896,0.000607
2024-06-21 05:59:53.106,30.001,,0.224760,0.000000,0.000571,0.050286,0.229854,0.001006
2024-06-21 05:59:53.205,30.100,,0.229510,-0.000191,0.000762,0.071027,0.234862,0.001421
2024-06-21 05:59:53.305,30.200,,0.234250,-0.000191,0.000381,0.092991,0.239865,0.001860
2024-06-21 05:59:53.406,30.301,,0.238990,-0.000191,0.000190,0.116044,0.244803,0.002321
2024-06-21 05:59:53.505,30.400,,0.244680,-0.000191,0.000381,0.140028,0.249844,0.002321
2024-06-21 05:59:53.605,30.500,,0.249420,-0.000191,0.000571,0.165074,0.254900,0.003301
2024-06-21 05:59:53.705,30.600,,0.254160,-0.000191,0.000571,0.191123,0.259889,0.003822
2024-06-21 05:59:53.805,30.700,,0.254160,0.000191,0.000571,0.218459,0.264911,0.003822
2024-06-21 05:59:53.905,30.800,,0.258900,0.000000,0.000381,0.247742,0.269850,0.004955
2024-06-21 05:59:54.005,30.900,,0.264590,-0.000191,0.000571,0.278866,0.274918,0.005577
2024-06-21 05:59:54.105,31.000,,0.269340,-0.000191,0.000571,0.311994,0.279883,0.005577
2024-06-21 05:59:54.205,31.100,,0.274080,-0.000191,0.000190,0.347959,0.284865,0.006959
2024-06-21 05:59:54.305,31.200,,0.278820,-0.000191,0.000381,0.386676,0.289872,0.007734
2024-06-21 05:59:54.405,31.300,,0.284510,-0.000191,0.000571,0.428688,0.294862,0.008574
2024-06-21 05:59:54.505,31.400,,0.289250,-0.000191,0.000762,0.473324,0.299876,0.009466
2024-06-21 05:59:54.605,31.500,,0.293990,-0.000191,0.000571,0.521145,0.304883,0.010423
2024-06-21 05:59:54.705,31.600,,0.299680,-0.000191,0.000381,0.572670,0.309829,0.011453
2024-06-21 05:59:54.805,31.700,,0.309170,-0.000191,0.000381,0.627883,0.314838,0.012558
2024-06-21 05:59:54.905,31.800,,0.313910,-0.000191,0.000381,0.687197,0.319847,0.013744
2024-06-21 05:59:55.005,31.900,,0.318650,0.000000,0.000381,0.750525,0.324807,0.015011
2024-06-21 05:59:55.105,32.000,,0.324340,-0.000191,0.000571,0.817742,0.329825,0.016355
2024-06-21 05:59:55.205,32.100,,0.329080,0.000000,0.000381,0.889628,0.334802,0.017793
2024-06-21 05:59:55.305,32.200,,0.333830,0.000000,0.000571,0.966628,0.339832,0.019333
2024-06-21 05:59:55.405,32.300,,0.339520,-0.000191,0.000381,1.048293,0.344800,0.020966
2024-06-21 05:59:55.505,32.400,,0.344260,-0.000191,0.000571,1.134993,0.349800,0.022700
2024-06-21 05:59:55.606,32.501,,0.349000,0.000000,0.000571,1.226590,0.354745,0.024532
2024-06-21 05:59:55.705,32.600,,0.354690,-0.000191,0.000571,1.323664,0.359831,0.026473
2024-06-21 05:59:55.805,32.700,,0.359430,-0.000191,0.000381,1.426015,0.364818,0.028520
2024-06-21 05:59:55.905,32.800,,0.364170,-0.000191,0.000571,1.534210,0.369834,0.030684
2024-06-21 05:59:56.005,32.900,,0.368920,0.000000,0.000762,1.647048,0.374809,0.032941
2024-06-21 05:59:56.105,33.000,,0.374610,0.000000,0.000571,1.765724,0.379858,0.035314
2024-06-21 05:59:56.205,33.100,,0.379350,0.000000,0.000381,1.889346,0.384751,0.037787
2024-06-21 05:59:56.305,33.200,,0.384090,-0.000191,0.000571,2.018533,0.389795,0.040371
2024-06-21 05:59:56.406,33.301,,0.388830,-0.000381,0.000571,2.151835,0.394771,0.043037
2024-06-21 05:59:56.505,33.400,,0.393570,0.000000,0.000381,2.289542,0.399799,0.045791
2024-06-21 05:59:56.605,33.500,,0.399260,-0.000191,0.000571,2.430005,0.404738,0.048600
2024-06-21 05:59:56.706,33.601,,0.404010,0.000000,0.000381,2.573482,0.409758,0.051470
2024-06-21 05:59:56.805,33.700,,0.408750,-0.000191,0.000000,2.719123,0.414744,0.054382
2024-06-21 05:59:56.905,33.800,,0.414440,0.000000,0.000381,2.866494,0.419790,0.057330
2024-06-21 05:59:57.005,33.900,,0.414440,0.000191,0.000381,3.016494,0.424737,0.060330
2024-06-21 05:59:57.105,34.000,,0.419180,0.000191,0.000571,3.168231,0.429757,0.063365
2024-06-21 05:59:57.205,34.100,,0.423920,0.000000,0.000381,3.315852,0.434691,0.066317
2024-06-21 05:59:57.305,34.200,,0.428660,0.000000,0.000381,3.456203,0.439743,0.069124
2024-06-21 05:59:57.405,34.300,,0.434350,-0.000191,0.000381,3.580490,0.444697,0.071610
2024-06-21 05:59:57.505,34.400,,0.439090,-0.000191,0.000190,3.683804,0.449658,0.073676
2024-06-21 05:59:57.605,34.500,,0.443840,-0.000381,0.000571,3.762447,0.454669,0.075249
2024-06-21 05:59:57.705,34.600,,0.448580,0.000000,0.000571,3.818079,0.459766,0.076362
2024-06-21 05:59:57.805,34.700,,0.459010,-0.000191,0.000381,3.854666,0.464717,0.077093
2024-06-21 05:59:57.905,34.800,,0.463750,-0.000191,0.000571,3.875923,0.469752,0.077518
2024-06-21 05:59:58.005,34.900,,0.469440,0.000000,0.000381,3.885095,0.474662,0.077702
2024-06-21 05:59:58.105,35.000,,0.474180,-0.000191,0.000190,3.883697,0.479778,0.077674
2024-06-21 05:59:58.205,35.100,,0.478930,0.000000,0.000190,3.871750,0.484720,0.077435
2024-06-21 05:59:58.305,35.200,,0.483670,0.000000,0.000571,3.853953,0.489727,0.077079
2024-06-21 05:59:58.405,35.300,,0.489360,-0.000191,0.000571,3.829843,0.494715,0.076597
2024-06-21 05:59:58.505,35.400,,0.494100,0.000191,0.000571,3.801162,0.499723,0.076023
2024-06-21 05:59:58.605,35.500,,0.498840,-0.000191,0.000381,3.772865,0.504690,0.075457
2024-06-21 05:59:58.705,35.600,,0.503580,0.000000,0.000571,3.743371,0.509727,0.074867
2024-06-21 05:59:58.805,35.700,,0.509270,0.000000,0.000381,3.716159,0.514644,0.074323
2024-06-21 05:59:58.905,35.800,,0.514020,0.000191,0.000571,3.692645,0.519704,0.073853
2024-06-21 05:59:59.005,35.900,,0.518760,0.000000,0.000571,3.671429,0.524675,0.073429
2024-06-21 05:59:59.105,36.000,,0.524450,0.000000,0.000381,3.655701,0.529669,0.073114
2024-06-21 05:59:59.205,36.100,,0.528240,0.000000,0.000381,3.641717,0.534661,0.072834
2024-06-21 05:59:59.306,36.201,,0.533930,0.000000,0.000190,3.634292,0.539701,0.072686
2024-06-21 05:59:59.406,36.301,,0.538670,0.000000,0.000571,3.628975,0.544655,0.072579
2024-06-21 05:59:59.505,36.400,,0.543420,0.000381,0.000381,3.627691,0.549683,0.072554
2024-06-21 05:59:59.605,36.500,,0.549110,0.000000,0.000571,3.629550,0.554630,0.072591
2024-06-21 05:59:59.705,36.600,,0.553850,0.000000,0.000381,3.634906,0.559675,0.072698
2024-06-21 05:59:59.805,36.700,,0.558590,0.000000,0.000381,3.643846,0.564658,0.072877
2024-06-21 05:59:59.905,36.800,,0.563330,0.000191,0.000381,3.655478,0.569705,0.073110
2024-06-21 06:00:00.005,36.900,,0.569020,0.000381,0.000571,3.668626,0.574699,0.073373
2024-06-21 06:00:00.105,37.000,,0.573760,0.000191,0.000571,3.684335,0.579763,0.073687
2024-06-21 06:00:00.205,37.100,,0.573760,0.000191,0.000381,3.702259,0.584690,0.074045
2024-06-21 06:00:00.305,37.200,,0.578500,0.000191,0.000381,3.722258,0.589678,0.074445
2024-06-21 06:00:00.405,37.300,,0.584200,0.000381,0.000381,3.745319,0.594652,0.074906
2024-06-21 06:00:00.505,37.400,,0.588940,0.000191,0.000381,3.767785,0.599701,0.075356
2024-06-21 06:00:00.605,37.500,,0.593680,0.000191,0.000381,3.792778,0.604642,0.075856
2024-06-21 06:00:00.705,37.600,,0.598420,0.000191,0.000381,3.819776,0.609669,0.076396
2024-06-21 06:00:00.805,37.700,,0.604110,0.000191,0.000571,3.846844,0.614640,0.076937
2024-06-21 06:00:00.905,37.800,,0.608850,0.000381,0.000571,3.876958,0.619708,0.077539
2024-06-21 06:00:01.005,37.900,,0.613590,0.000191,0.000571,3.906539,0.624667,0.078131
2024-06-21 06:00:01.105,38.000,,0.618340,0.000381,0.000381,3.939321,0.629690,0.078786
2024-06-21 06:00:01.205,38.100,,0.624030,0.000191,0.000381,3.971763,0.634636,0.079435
2024-06-21 06:00:01.305,38.200,,0.628770,0.000000,0.000381,4.004237,0.639700,0.080085
2024-06-21 06:00:01.405,38.300,,0.638250,0.000000,0.000381,4.038800,0.644649,0.080776
2024-06-21 06:00:01.505,38.400,,0.643940,0.000191,0.000762,4.073591,0.649648,0.081472
2024-06-21 06:00:01.605,38.500,,0.648680,0.000000,0.000381,4.108363,0.654603,0.082167
2024-06-21 06:00:01.705,38.600,,0.654370,0.000191,0.000571,4.143423,0.659672,0.082868
2024-06-21 06:00:01.805,38.700,,0.658170,0.000381,0.000381,4.178531,0.664653,0.083571
2024-06-21 06:00:01.906,38.801,,0.663860,0.000191,0.000571,4.214900,0.669696,0.084298
2024-06-21 06:00:02.006,38.901,,0.668600,0.000191,0.000762,4.250687,0.674663,0.085014
2024-06-21 06:00:02.105,39.000,,0.673340,0.000000,0.000381,4.287059,0.679682,0.085741
2024-06-21 06:00:02.205,39.100,,0.678080,0.000000,0.000571,4.322049,0.684653,0.086441
2024-06-21 06:00:02.305,39.200,,0.683770,0.000191,0.000762,4.356559,0.689668,0.087131
2024-06-21 06:00:02.405,39.300,,0.689460,0.000191,0.000190,4.391760,0.694643,0.087835
2024-06-21 06:00:02.505,39.400,,0.693260,0.000191,0.000381,4.429787,0.699709,0.088596
2024-06-21 06:00:02.605,39.500,,0.698950,0.000191,0.000571,4.460807,0.704631,0.089216
2024-06-21 06:00:02.705,39.600,,0.703690,0.000381,0.000571,4.492705,0.709684,0.089854
2024-06-21 06:00:02.805,39.700,,0.708430,0.000381,0.000381,4.523028,0.714640,0.090461
2024-06-21 06:00:02.905,39.800,,0.714120,0.000191,0.000571,4.555042,0.719625,0.091101
2024-06-21 06:00:03.005,39.900,,0.718860,0.000191,0.000571,4.584015,0.724638,0.091680
2024-06-21 06:00:03.105,40.000,,0.723610,0.000000,0.000381,4.612149,0.729627,0.092243
2024-06-21 06:00:03.205,40.100,,0.729300,0.000191,0.000190,4.641352,0.734610,0.092827
2024-06-21 06:00:03.305,40.200,,0.734040,0.000191,0.000381,4.667024,0.739671,0.093340
2024-06-21 06:00:03.405,40.300,,0.735930,0.000000,0.000381,4.693145,0.744634,0.093863
2024-06-21 06:00:03.505,40.400,,0.738780,0.000191,0.000381,4.717568,0.749607,0.094351
2024-06-21 06:00:03.605,40.500,,0.743520,0.000000,0.000381,4.741269,0.754626,0.094825
2024-06-21 06:00:03.706,40.601,,0.748260,0.000191,0.000571,4.763715,0.759582,0.095274
2024-06-21 06:00:03.805,40.700,,0.753950,-0.000191,0.000762,4.783169,0.764621,0.095663
2024-06-21 06:00:03.905,40.800,,0.758700,0.000191,0.000571,4.804458,0.769620,0.096089
2024-06-21 06:00:04.005,40.900,,0.763440,0.000191,0.000190,4.822186,0.774636,0.096444
2024-06-21 06:00:04.105,41.000,,0.768180,0.000191,0.000571,4.839246,0.779664,0.096444
2024-06-21 06:00:04.205,41.100,,0.773870,0.000191,0.000381,4.856387,0.784640,0.096785
2024-06-21 06:00:04.305,41.200,,0.778610,0.000381,0.000381,4.870682,0.789652,0.097128
2024-06-21 06:00:04.405,41.300,,0.788090,0.000191,0.000571,4.884713,0.794597,0.097694
2024-06-21 06:00:04.505,41.400,,0.793780,0.000191,0.000571,4.899213,0.799626,0.097694
2024-06-21 06:00:04.605,41.500,,0.798530,0.000000,0.000571,4.910247,0.804638,0.097984
2024-06-21 06:00:04.705,41.600,,0.803270,0.000381,0.000571,4.919823,0.809564,0.098205
2024-06-21 06:00:04.805,41.700,,0.808010,0.000191,0.000381,4.929450,0.814615,0.098396
2024-06-21 06:00:04.905,41.800,,0.813700,0.000191,0.000190,4.937307,0.819619,0.098589
2024-06-21 06:00:05.005,41.900,,0.818440,0.000381,0.000571,4.945033,0.824643,0.098746
2024-06-21 06:00:05.105,42.000,,0.823180,0.000381,0.000381,4.951320,0.829647,0.098901
2024-06-21 06:00:05.205,42.100,,0.828870,0.000191,0.000381,4.957875,0.834610,0.099026
2024-06-21 06:00:05.305,42.200,,0.833620,0.000191,0.000571,4.962473,0.839684,0.099158
2024-06-21 06:00:05.405,42.300,,0.838360,0.000191,0.000571,4.964434,0.844654,0.099249
2024-06-21 06:00:05.505,42.400,,0.843100,0.000191,0.000571,4.967536,0.849624,0.099289
2024-06-21 06:00:05.605,42.500,,0.848790,0.000381,0.000571,4.969037,0.854627,0.099351
2024-06-21 06:00:05.706,42.601,,0.853530,0.000000,0.000571,4.969310,0.859639,0.099381
2024-06-21 06:00:05.805,42.700,,0.858270,0.000191,0.000571,4.968563,0.864640,0.099386
2024-06-21 06:00:05.905,42.800,,0.863020,0.000191,0.000571,4.967181,0.869634,0.099371
2024-06-21 06:00:06.006,42.901,,0.868710,0.000191,0.000762,4.965451,0.874639,0.099344
2024-06-21 06:00:06.105,43.000,,0.873450,0.000191,0.000571,4.962667,0.879680,0.099309
2024-06-21 06:00:06.205,43.100,,0.878190,0.000191,0.000762,4.958154,0.884638,0.099253
2024-06-21 06:00:06.305,43.200,,0.882930,0.000191,0.000190,4.953586,0.889650,0.099163
2024-06-21 06:00:06.405,43.300,,0.888620,0.000191,0.000571,4.947343,0.894649,0.099072
2024-06-21 06:00:06.505,43.400,,0.893360,0.000191,0.000762,4.941858,0.899679,0.098947
2024-06-21 06:00:06.605,43.500,,0.898110,0.000191,0.000571,4.932526,0.904645,0.098837
2024-06-21 06:00:06.705,43.600,,0.898110,0.000381,0.000571,4.925732,0.909596,0.098651
2024-06-21 06:00:06.805,43.700,,0.902850,0.000381,0.000381,4.917266,0.914609,0.098515
2024-06-21 06:00:06.905,43.800,,0.908540,0.000191,0.000571,4.907756,0.919652,0.098345
2024-06-21 06:00:07.005,43.900,,0.913280,0.000191,0.000571,4.898222,0.924618,0.098155
2024-06-21 06:00:07.105,44.000,,0.918020,0.000381,0.000190,4.887844,0.929605,0.097964
2024-06-21 06:00:07.205,44.100,,0.923710,0.000381,0.000381,4.876139,0.934596,0.097757
2024-06-21 06:00:07.305,44.200,,0.928450,0.000191,0.000381,4.864522,0.939624,0.097523
2024-06-21 06:00:07.405,44.300,,0.938890,0.000191,0.000571,4.851221,0.944637,0.097290
2024-06-21 06:00:07.505,44.400,,0.943630,0.000000,0.000381,4.839105,0.949577,0.097024
2024-06-21 06:00:07.605,44.500,,0.948370,0.000381,0.000571,4.825485,0.954604,0.096782
2024-06-21 06:00:07.705,44.600,,0.953110,0.000191,0.000571,4.812764,0.959589,0.096510
2024-06-21 06:00:07.805,44.700,,0.957850,0.000191,0.000381,4.798397,0.964615,0.096255
2024-06-21 06:00:07.905,44.800,,0.957850,0.000191,0.000571,4.783018,0.969560,0.095968
2024-06-21 06:00:08.005,44.900,,0.968280,0.000191,0.000571,4.769252,0.974612,0.095660
2024-06-21 06:00:08.105,45.000,,0.973030,0.000000,0.000762,4.754957,0.979644,0.095385
2024-06-21 06:00:08.205,45.100,,0.977770,0.000000,0.000381,4.740074,0.984642,0.095099
2024-06-21 06:00:08.306,45.201,,0.983460,0.000000,0.000571,4.726375,0.989629,0.094801
2024-06-21 06:00:08.405,45.300,,0.988200,0.000000,0.000381,4.711420,0.994612,0.094528
2024-06-21 06:00:08.505,45.400,,0.992940,0.000000,0.000190,4.698779,0.999570,0.094228
2024-06-21 06:00:08.605,45.500,,0.998630,0.000000,0.000571,4.685110,1.004622,0.093976
2024-06-21 06:00:08.705,45.600,,1.003370,0.000000,0.000571,4.672758,1.009616,0.093702
2024-06-21 06:00:08.805,45.700,,1.008120,0.000191,0.000571,4.660479,1.014581,0.093455
2024-06-21 06:00:08.905,45.800,,1.012860,0.000000,0.000571,4.649103,1.019633,0.093210
2024-06-21 06:00:09.005,45.900,,1.018550,0.000381,0.000571,4.639400,1.024620,0.092982
2024-06-21 06:00:09.105,46.000,,1.023290,0.000191,0.000381,4.631787,1.029612,0.092788
2024-06-21 06:00:09.205,46.100,,1.028030,0.000000,0.000381,4.624293,1.034621,0.092636
2024-06-21 06:00:09.305,46.200,,1.032770,0.000191,0.000381,4.618448,1.039585,0.092486
2024-06-21 06:00:09.405,46.300,,1.037520,0.000000,0.000571,4.613324,1.044645,0.092369
2024-06-21 06:00:09.505,46.400,,1.043210,0.000000,0.000571,4.609342,1.049604,0.092266
2024-06-21 06:00:09.605,46.500,,1.047950,0.000191,0.000571,4.608531,1.054602,0.092187
2024-06-21 06:00:09.705,46.600,,1.052690,0.000191,0.000190,4.607985,1.059602,0.092171
2024-06-21 06:00:09.805,46.700,,1.058380,0.000191,0.000571,4.609245,1.064622,0.092160
2024-06-21 06:00:09.905,46.800,,1.058380,0.000000,0.000571,4.612277,1.069570,0.092185
2024-06-21 06:00:10.005,46.900,,1.063120,0.000000,0.000571,4.615515,1.074590,0.092246
2024-06-21 06:00:10.106,47.001,,1.067860,0.000000,0.000571,4.622042,1.079633,0.092310
2024-06-21 06:00:10.205,47.100,,1.073550,0.000191,0.000381,4.628243,1.084635,0.092441
2024-06-21 06:00:10.305,47.200,,1.078300,0.000191,0.000381,4.638032,1.089567,0.092565
2024-06-21 06:00:10.405,47.300,,1.083040,0.000000,0.000000,4.648015,1.094613,0.092761
2024-06-21 06:00:10.505,47.400,,1.087780,0.000000,0.000381,4.657984,1.099673,0.092960
2024-06-21 06:00:10.605,47.500,,1.093470,0.000000,0.000571,4.670331,1.104628,0.093160
2024-06-21 06:00:10.705,47.600,,1.098210,0.000000,0.000381,4.688890,1.109645,0.093407
2024-06-21 06:00:10.805,47.700,,1.102950,0.000191,0.000762,4.700075,1.114620,0.093778
2024-06-21 06:00:10.905,47.800,,1.108640,0.000000,0.000762,4.714303,1.119625,0.094002
2024-06-21 06:00:11.005,47.900,,1.118130,0.000000,0.000571,4.728408,1.124642,0.094286
2024-06-21 06:00:11.105,48.000,,1.122870,-0.000191,0.000571,4.745058,1.129578,0.094568
2024-06-21 06:00:11.205,48.100,,1.128560,-0.000191,0.000381,4.761533,1.134606,0.094901
2024-06-21 06:00:11.305,48.200,,1.133300,0.000000,0.000190,4.778066,1.139542,0.095231
2024-06-21 06:00:11.405,48.300,,1.138040,0.000191,0.000571,4.796608,1.144635,0.095561
2024-06-21 06:00:11.505,48.400,,1.142780,0.000000,0.000381,4.814198,1.149589,0.095932
2024-06-21 06:00:11.605,48.500,,1.148470,0.000000,0.000381,4.832714,1.154581,0.096284
2024-06-21 06:00:11.705,48.600,,1.153220,0.000000,0.000381,4.851040,1.159564,0.096654
2024-06-21 06:00:11.805,48.700,,1.157960,0.000000,0.000190,4.868641,1.164597,0.097021
2024-06-21 06:00:11.905,48.800,,1.162700,-0.000191,0.000571,4.887426,1.169530,0.097373
2024-06-21 06:00:12.005,48.900,,1.168390,0.000000,0.000381,4.904923,1.174562,0.097749
2024-06-21 06:00:12.105,49.000,,1.173130,0.000000,0.000190,4.923573,1.179617,0.098098
2024-06-21 06:00:12.205,49.100,,1.177870,0.000000,0.000571,4.941250,1.184623,0.098471
2024-06-21 06:00:12.306,49.201,,1.183560,0.000000,0.000571,4.959242,1.189621,0.098825
2024-06-21 06:00:12.405,49.300,,1.188310,0.000000,0.000381,4.977193,1.194603,0.099185
2024-06-21 06:00:12.505,49.400,,1.193050,0.000000,0.000381,4.994361,1.199591,0.099544
2024-06-21 06:00:12.605,49.500,,1.197790,-0.000191,0.000571,5.012239,1.204598,0.099887
2024-06-21 06:00:12.706,49.601,,1.202530,-0.000191,0.000381,5.029045,1.209582,0.100245
2024-06-21 06:00:12.805,49.700,,1.208220,0.000191,0.000381,5.044765,1.214599,0.100581
2024-06-21 06:00:12.905,49.800,,1.212960,0.000000,0.000381,5.060133,1.219562,0.100895
2024-06-21 06:00:13.005,49.900,,1.217710,-0.000191,0.000381,5.074828,1.224627,0.101203
2024-06-21 06:00:13.105,50.000,,1.217710,0.000000,0.000571,5.089912,1.229565,0.101497
2024-06-21 06:00:13.205,50.100,,1.223400,0.000000,0.000571,5.105506,1.234603,0.101798
2024-06-21 06:00:13.305,50.200,,1.228140,-0.000191,0.000571,5.119465,1.239599,0.102110
2024-06-21 06:00:13.405,50.300,,1.232880,0.000000,0.000190,5.133904,1.244620,0.102389
2024-06-21 06:00:13.505,50.400,,1.238570,-0.000191,0.000762,5.146322,1.249599,0.102678
2024-06-21 06:00:13.605,50.500,,1.243310,-0.000381,0.000190,5.158419,1.254594,0.102926
2024-06-21 06:00:13.705,50.600,,1.248050,-0.000191,0.000571,5.171868,1.259571,0.103168
2024-06-21 06:00:13.805,50.700,,1.252800,0.000000,0.000571,5.184096,1.264606,0.103437
2024-06-21 06:00:13.905,50.800,,1.257540,0.000191,0.000381,5.196549,1.269545,0.103682
2024-06-21 06:00:14.005,50.900,,1.267970,0.000000,0.000571,5.208320,1.274584,0.103931
2024-06-21 06:00:14.105,51.000,,1.272710,-0.000191,0.000190,5.220362,1.279543,0.104166
2024-06-21 06:00:14.205,51.100,,1.278400,0.000000,0.000571,5.231922,1.284627,0.104407
2024-06-21 06:00:14.306,51.201,,1.283140,0.000000,0.000381,5.243591,1.289612,0.104638
2024-06-21 06:00:14.405,51.300,,1.287880,-0.000191,0.000190,5.256480,1.294579,0.104872
2024-06-21 06:00:14.505,51.400,,1.292630,0.000191,0.000381,5.268811,1.299633,0.105130
2024-06-21 06:00:14.605,51.500,,1.298320,-0.000191,0.000762,5.279888,1.304639,0.105376
2024-06-21 06:00:14.705,51.600,,1.303060,0.000000,0.000762,5.293530,1.309584,0.105871
2024-06-21 06:00:14.805,51.700,,1.307800,0.000000,0.000381,5.306209,1.314602,0.105871
2024-06-21 06:00:14.905,51.800,,1.313490,-0.000191,0.000000,5.321770,1.319497,0.106124
2024-06-21 06:00:15.005,51.900,,1.318230,-0.000191,0.000381,5.336729,1.324607,0.106735
2024-06-21 06:00:15.105,52.000,,1.322970,0.000000,0.000381,5.352184,1.329559,0.106735
2024-06-21 06:00:15.205,52.100,,1.327720,-0.000191,0.000571,5.368179,1.334545,0.107044
2024-06-21 06:00:15.305,52.200,,1.332460,0.000000,0.000571,5.384429,1.339531,0.107364
2024-06-21 06:00:15.405,52.300,,1.338150,0.000000,0.000381,5.402463,1.344549,0.107689
2024-06-21 06:00:15.505,52.400,,1.333410,0.000000,0.000190,5.423401,1.349524,0.108049
2024-06-21 06:00:15.606,52.501,,1.327720,-0.000191,0.000571,3.223112,1.344677,0.108468
2024-06-21 06:00:15.705,52.600,,1.322970,-0.000191,0.000381,2.356573,1.339705,0.064462
2024-06-21 06:00:15.805,52.700,,1.318230,-0.000191,0.000190,1.861143,1.334705,0.047131
