Format,1,,,,,,,
Emerald Version,3.5.5.0,,,,,,,
Station ID,G21-9800,,,,,,,
Environment,Emerald,,,,,,,
Test Name,CYCLE 3 ~ AN 6BAR 80C, CA 28.5BAR CV,,,,,,,
2024-06-22 05:51:53.905,80.608,,0.164070,0.000381,0.000381,2.100828,0.174867,0.040925
2024-06-22 05:51:54.005,80.708,,0.174500,0.000191,0.000190,2.149855,0.179830,0.042017
2024-06-22 05:51:54.105,80.808,,0.179240,0.000191,0.000190,2.196083,0.184805,0.042997
2024-06-22 05:51:54.205,80.908,,0.183980,0.000191,0.000190,2.238652,0.189824,0.043922
2024-06-22 05:51:54.305,81.008,,0.189670,0.000000,0.000190,2.278916,0.194747,0.045578
2024-06-22 05:51:54.405,81.108,,0.194420,0.000191,0.000381,2.317771,0.199833,0.045578
2024-06-22 05:51:54.505,81.208,,0.199160,0.000000,0.000381,2.356283,0.204784,0.046355
2024-06-22 05:51:54.605,81.308,,0.203900,0.000191,0.000190,2.396779,0.209787,0.047936
2024-06-22 05:51:54.705,81.408,,0.209590,0.000191,0.000381,2.438861,0.214800,0.047936
2024-06-22 05:51:54.805,81.508,,0.214330,0.000381,0.000190,2.485011,0.219839,0.048777
2024-06-22 05:51:54.905,81.608,,0.219070,0.000191,0.000381,2.535639,0.224793,0.049700
2024-06-22 05:51:55.005,81.708,,0.224760,0.000000,0.000190,2.591019,0.229793,0.050713
2024-06-22 05:51:55.105,81.808,,0.229510,0.000191,0.000381,2.652400,0.234735,0.051820
2024-06-22 05:51:55.205,81.908,,0.234250,0.000000,0.000000,2.719443,0.239786,0.053048
2024-06-22 05:51:55.305,82.008,,0.234250,0.000191,0.000571,2.789593,0.244699,0.055792
2024-06-22 05:51:55.405,82.108,,0.238990,0.000000,0.000190,2.861831,0.249724,0.055792
2024-06-22 05:51:55.505,82.208,,0.244680,0.000000,0.000000,2.929710,0.254744,0.057237
2024-06-22 05:51:55.606,82.309,,0.249420,-0.000381,0.000190,2.991272,0.259819,0.059825
2024-06-22 05:51:55.705,82.408,,0.254160,0.000191,0.000000,3.036884,0.264787,0.059825
2024-06-22 05:51:55.805,82.508,,0.258900,0.000191,0.000190,3.058707,0.269792,0.060738
2024-06-22 05:51:55.905,82.608,,0.264590,0.000191,0.000190,3.048680,0.274751,0.060974
2024-06-22 05:51:56.005,82.708,,0.269340,0.000000,-0.000190,3.009535,0.279825,0.060974
2024-06-22 05:51:56.105,82.808,,0.274080,0.000191,0.000190,2.952708,0.284755,0.060191
2024-06-22 05:51:56.205,82.908,,0.278820,-0.000191,0.000190,2.889769,0.289785,0.057795
2024-06-22 05:51:56.305,83.008,,0.284510,0.000191,0.000571,2.827907,0.294726,0.057795
2024-06-22 05:51:56.405,83.108,,0.289250,0.000000,0.000381,2.768676,0.299836,0.055374
2024-06-22 05:51:56.505,83.208,,0.293990,0.000000,0.000381,2.716176,0.304801,0.055374
2024-06-22 05:51:56.605,83.308,,0.298740,0.000000,0.000571,2.673192,0.309774,0.054324
2024-06-22 05:51:56.705,83.408,,0.304430,0.000191,0.000190,2.638098,0.314750,0.052762
2024-06-22 05:51:56.805,83.508,,0.309170,0.000000,0.000381,2.612436,0.319795,0.052762
2024-06-22 05:51:56.905,83.608,,0.313910,0.000191,0.000000,2.594131,0.324742,0.052249
2024-06-22 05:51:57.005,83.708,,0.324340,0.000000,0.000190,2.581751,0.329742,0.051635
2024-06-22 05:51:57.105,83.808,,0.329080,0.000000,0.000381,2.573615,0.334725,0.051635
2024-06-22 05:51:57.205,83.908,,0.333830,0.000000,0.000190,2.566333,0.339781,0.051327
2024-06-22 05:51:57.305,84.008,,0.339520,-0.000191,0.000381,2.554685,0.344751,0.051327
2024-06-22 05:51:57.405,84.108,,0.344260,-0.000191,0.000000,2.537833,0.349775,0.050757
2024-06-22 05:51:57.505,84.208,,0.349000,-0.000191,0.000381,2.516492,0.354706,0.050330
2024-06-22 05:51:57.605,84.308,,0.354690,0.000000,0.000000,2.493802,0.359807,0.050330
2024-06-22 05:51:57.705,84.408,,0.359430,-0.000191,0.000381,2.471372,0.364786,0.049427
2024-06-22 05:51:57.805,84.508,,0.364170,-0.000191,0.000190,2.451892,0.369806,0.049427
2024-06-22 05:51:57.905,84.608,,0.368920,0.000191,0.000381,2.435259,0.374783,0.049038
2024-06-22 05:51:58.005,84.708,,0.373660,-0.000191,0.000381,2.422204,0.379838,0.048444
2024-06-22 05:51:58.105,84.808,,0.379350,-0.000381,0.000190,2.412038,0.384747,0.048444
2024-06-22 05:51:58.205,84.908,,0.384090,0.000000,0.000000,2.405536,0.389791,0.048241
2024-06-22 05:51:58.305,85.008,,0.389780,-0.000191,0.000571,2.401039,0.394777,0.048021
2024-06-22 05:51:58.405,85.108,,0.394520,0.000191,0.000190,2.398691,0.399809,0.048021
2024-06-22 05:51:58.506,85.209,,0.394520,0.000000,0.000000,2.397542,0.404760,0.047974
2024-06-22 05:51:58.605,85.308,,0.399260,0.000000,0.000190,2.398230,0.409754,0.047965
2024-06-22 05:51:58.705,85.408,,0.404010,0.000000,0.000000,2.400822,0.414788,0.047965
2024-06-22 05:51:58.805,85.508,,0.409700,0.000000,0.000381,2.403653,0.419815,0.048016
2024-06-22 05:51:58.905,85.608,,0.414440,0.000000,0.000381,2.407996,0.424804,0.048160
2024-06-22 05:51:59.005,85.708,,0.419180,-0.000191,0.000381,2.413098,0.429795,0.048160
2024-06-22 05:51:59.105,85.808,,0.423920,0.000000,0.000381,2.418515,0.434765,0.048370
2024-06-22 05:51:59.205,85.908,,0.428660,-0.000191,0.000381,2.425740,0.439801,0.048370
2024-06-22 05:51:59.305,86.008,,0.434350,0.000000,0.000000,2.432206,0.444773,0.048644
2024-06-22 05:51:59.405,86.108,,0.439090,-0.000191,0.000000,2.439446,0.449716,0.048644
2024-06-22 05:51:59.505,86.208,,0.443840,0.000000,0.000190,2.446811,0.454757,0.048936
2024-06-22 05:51:59.605,86.308,,0.449530,0.000000,0.000381,2.454201,0.459823,0.049084
2024-06-22 05:51:59.705,86.408,,0.454270,-0.000191,0.000190,2.462251,0.464813,0.049084
2024-06-22 05:51:59.805,86.508,,0.459010,-0.000191,0.000190,2.470561,0.469822,0.049411
2024-06-22 05:51:59.905,86.608,,0.463750,-0.000191,0.000381,2.478559,0.474747,0.049411
2024-06-22 05:52:00.005,86.708,,0.474180,0.000000,0.000190,2.487542,0.479835,0.049571
2024-06-22 05:52:00.105,86.808,,0.478930,-0.000191,0.000000,2.495376,0.484799,0.049908
2024-06-22 05:52:00.205,86.908,,0.484620,-0.000191,0.000190,2.504544,0.489777,0.049908
2024-06-22 05:52:00.305,87.008,,0.489360,-0.000191,0.000000,2.513312,0.494796,0.050091
2024-06-22 05:52:00.405,87.108,,0.494100,-0.000191,0.000381,2.521047,0.499803,0.050421
2024-06-22 05:52:00.505,87.208,,0.498840,-0.000381,0.000000,2.530958,0.504766,0.050421
2024-06-22 05:52:00.605,87.308,,0.503580,-0.000381,0.000381,2.539859,0.509786,0.050619
2024-06-22 05:52:00.705,87.408,,0.508330,0.000000,0.000381,2.549496,0.514693,0.050990
2024-06-22 05:52:00.805,87.508,,0.514020,0.000000,0.000381,2.559209,0.519765,0.050990
2024-06-22 05:52:00.905,87.608,,0.518760,-0.000381,0.000381,2.568297,0.524734,0.051184
2024-06-22 05:52:01.005,87.708,,0.524450,-0.000572,0.000381,2.578490,0.529702,0.051570
2024-06-22 05:52:01.105,87.808,,0.528240,0.000000,0.000381,2.588369,0.534722,0.051570
2024-06-22 05:52:01.205,87.908,,0.533930,-0.000381,0.000190,2.599232,0.539758,0.051985
2024-06-22 05:52:01.305,88.008,,0.538670,-0.000191,0.000190,2.609933,0.544698,0.052199
2024-06-22 05:52:01.405,88.108,,0.543420,-0.000381,0.000000,2.621194,0.549748,0.052424
2024-06-22 05:52:01.505,88.208,,0.549110,0.000000,0.000381,2.632833,0.554662,0.052424
2024-06-22 05:52:01.605,88.308,,0.553850,-0.000191,0.000381,2.644509,0.559754,0.052657
2024-06-22 05:52:01.705,88.408,,0.557640,-0.000381,0.000381,2.656918,0.564711,0.053138
2024-06-22 05:52:01.805,88.508,,0.558590,-0.000191,0.000190,2.669923,0.569752,0.053138
2024-06-22 05:52:01.905,88.608,,0.563330,-0.000191,0.000190,2.682991,0.574768,0.053398
2024-06-22 05:52:02.005,88.708,,0.569020,-0.000381,0.000190,2.696969,0.579814,0.053939
2024-06-22 05:52:02.105,88.808,,0.574710,-0.000191,0.000190,2.710545,0.584744,0.053939
2024-06-22 05:52:02.206,88.909,,0.579450,-0.000191,0.000190,2.725894,0.589738,0.054518
2024-06-22 05:52:02.305,89.008,,0.583250,-0.000191,0.000381,2.741417,0.594708,0.054828
2024-06-22 05:52:02.405,89.108,,0.588940,-0.000381,0.000190,2.757224,0.599764,0.054828
2024-06-22 05:52:02.505,89.208,,0.593680,-0.000191,0.000381,2.773360,0.604684,0.055467
2024-06-22 05:52:02.605,89.308,,0.598420,-0.000381,0.000190,2.790338,0.609701,0.055807
2024-06-22 05:52:02.705,89.408,,0.604110,-0.000191,0.000190,2.807298,0.614681,0.055807
2024-06-22 05:52:02.805,89.508,,0.608850,-0.000191,0.000381,2.825689,0.619762,0.056514
2024-06-22 05:52:02.905,89.608,,0.613590,-0.000191,-0.000190,2.843707,0.624724,0.056874
2024-06-22 05:52:03.005,89.708,,0.624030,-0.000191,0.000190,2.862875,0.629749,0.056874
2024-06-22 05:52:03.105,89.808,,0.624030,0.000000,0.000190,2.881596,0.634690,0.057632
2024-06-22 05:52:03.205,89.908,,0.628770,-0.000191,0.000381,2.901070,0.639769,0.057632
2024-06-22 05:52:03.305,90.008,,0.633510,-0.000191,0.000190,2.920887,0.644688,0.058021
2024-06-22 05:52:03.405,90.108,,0.639200,-0.000191,0.000381,2.940969,0.649700,0.058819
2024-06-22 05:52:03.505,90.208,,0.648680,-0.000191,0.000000,2.961114,0.654647,0.058819
2024-06-22 05:52:03.605,90.308,,0.654370,0.000000,0.000190,2.981386,0.659752,0.059628
2024-06-22 05:52:03.705,90.408,,0.659120,0.000000,0.000190,3.002310,0.664691,0.060046
2024-06-22 05:52:03.805,90.508,,0.663860,-0.000381,0.000190,3.023322,0.669765,0.060046
2024-06-22 05:52:03.905,90.608,,0.668600,-0.000191,0.000190,3.043959,0.674726,0.060879
2024-06-22 05:52:04.005,90.708,,0.674290,-0.000191,0.000190,3.065088,0.679773,0.061302
2024-06-22 05:52:04.105,90.808,,0.679030,-0.000191,0.000190,3.085721,0.684708,0.061714
2024-06-22 05:52:04.205,90.908,,0.683770,-0.000381,0.000381,3.105692,0.689707,0.062114
2024-06-22 05:52:04.305,91.008,,0.689460,-0.000191,0.000190,3.127056,0.694693,0.062114
2024-06-22 05:52:04.405,91.108,,0.694210,-0.000381,0.000000,3.149856,0.699767,0.062997
2024-06-22 05:52:04.505,91.208,,0.698950,-0.000191,0.000381,3.168682,0.704664,0.063374
2024-06-22 05:52:04.605,91.308,,0.703690,-0.000191,0.000190,3.188278,0.709753,0.063374
2024-06-22 05:52:04.705,91.408,,0.708430,0.000000,0.000381,3.207675,0.714692,0.064154
2024-06-22 05:52:04.805,91.508,,0.713170,0.000000,0.000000,3.227582,0.719715,0.064552
2024-06-22 05:52:04.905,91.608,,0.718860,0.000000,0.000381,3.245659,0.724688,0.064552
2024-06-22 05:52:05.005,91.708,,0.718860,-0.000191,0.000190,3.263201,0.729696,0.065264
2024-06-22 05:52:05.105,91.808,,0.723610,-0.000381,0.000190,3.281401,0.734664,0.065264
2024-06-22 05:52:05.205,91.908,,0.728350,0.000000,0.000000,3.297993,0.739748,0.065960
2024-06-22 05:52:05.305,92.008,,0.734040,-0.000191,0.000381,3.315078,0.744664,0.066302
2024-06-22 05:52:05.405,92.108,,0.738780,0.000000,0.000190,3.330873,0.749691,0.066302
2024-06-22 05:52:05.505,92.208,,0.743520,0.000000,0.000381,3.346673,0.754675,0.066933
2024-06-22 05:52:05.605,92.308,,0.748260,-0.000191,0.000381,3.361170,0.759693,0.067223
2024-06-22 05:52:05.705,92.408,,0.753950,-0.000381,0.000381,3.375158,0.764659,0.067223
2024-06-22 05:52:05.805,92.508,,0.758700,-0.000191,0.000000,3.389131,0.769686,0.067783
2024-06-22 05:52:05.905,92.608,,0.763440,-0.000191,0.000381,3.401979,0.774701,0.068040
2024-06-22 05:52:06.005,92.708,,0.769130,0.000000,0.000000,3.413484,0.779747,0.068040
2024-06-22 05:52:06.105,92.808,,0.773870,0.000000,0.000190,3.424974,0.784683,0.068499
2024-06-22 05:52:06.205,92.908,,0.778610,-0.000191,0.000381,3.435698,0.789738,0.068499
2024-06-22 05:52:06.305,93.008,,0.784300,-0.000191,0.000190,3.445760,0.794649,0.068915
2024-06-22 05:52:06.405,93.108,,0.789040,0.000000,0.000190,3.455699,0.799718,0.068915
2024-06-22 05:52:06.505,93.208,,0.798530,0.000000,0.000381,3.463591,0.804692,0.069272
2024-06-22 05:52:06.605,93.308,,0.803270,0.000000,0.000190,3.471142,0.809641,0.069423
2024-06-22 05:52:06.705,93.408,,0.808960,-0.000381,0.000381,3.478657,0.814666,0.069423
2024-06-22 05:52:06.805,93.508,,0.813700,-0.000191,0.000381,3.484348,0.819716,0.069687
2024-06-22 05:52:06.905,93.608,,0.818440,-0.000191,0.000571,3.491077,0.824693,0.069822
2024-06-22 05:52:07.005,93.708,,0.823180,-0.000191,0.000190,3.495943,0.829735,0.069822
2024-06-22 05:52:07.105,93.808,,0.827930,0.000000,0.000000,3.501195,0.834661,0.070024
2024-06-22 05:52:07.205,93.908,,0.833620,0.000000,0.000000,3.505739,0.839770,0.070115
2024-06-22 05:52:07.305,94.008,,0.838360,0.000000,0.000190,3.509019,0.844703,0.070115
2024-06-22 05:52:07.405,94.108,,0.843100,0.000191,0.000190,3.513420,0.849679,0.070268
2024-06-22 05:52:07.505,94.208,,0.848790,0.000000,0.000381,3.515984,0.854686,0.070320
2024-06-22 05:52:07.605,94.308,,0.853530,0.000000,0.000190,3.518703,0.859735,0.070374
2024-06-22 05:52:07.705,94.408,,0.858270,0.000000,0.000190,3.520916,0.864669,0.070418
2024-06-22 05:52:07.805,94.508,,0.863960,-0.000191,0.000571,3.522485,0.869712,0.070450
2024-06-22 05:52:07.905,94.608,,0.868710,0.000191,0.000571,3.524796,0.874699,0.070496
2024-06-22 05:52:08.005,94.708,,0.873450,0.000000,0.000190,3.525957,0.879757,0.070519
2024-06-22 05:52:08.105,94.808,,0.879140,0.000000,0.000381,3.526721,0.884682,0.070534
2024-06-22 05:52:08.205,94.908,,0.878190,0.000000,0.000381,3.528039,0.889695,0.070561
2024-06-22 05:52:08.305,95.008,,0.883880,0.000000,0.000381,3.527974,0.894718,0.070559
2024-06-22 05:52:08.405,95.108,,0.888620,0.000000,0.000381,3.528854,0.899752,0.070577
2024-06-22 05:52:08.505,95.208,,0.893360,0.000000,0.000190,3.527800,0.904694,0.070556
2024-06-22 05:52:08.605,95.308,,0.899050,0.000000,0.000000,3.528480,0.909710,0.070570
2024-06-22 05:52:08.705,95.408,,0.903800,0.000191,0.000000,3.528646,0.914657,0.070570
2024-06-22 05:52:08.805,95.508,,0.908540,0.024224,0.023427,3.527659,0.919746,0.070553
2024-06-22 05:52:08.905,95.608,,0.913280,-0.002289,-0.002095,3.527659,0.919746,0.070553
2024-06-22 05:52:09.005,95.708,,0.918970,0.000191,0.000000,3.526671,0.929663,0.070533
2024-06-22 05:52:09.105,95.808,,0.923710,0.000000,0.000190,3.525367,0.934633,0.070507
2024-06-22 05:52:09.205,95.908,,0.928450,0.000000,0.000381,3.524395,0.939716,0.070488
2024-06-22 05:52:09.305,96.008,,0.934140,0.000191,0.000381,3.522298,0.944667,0.070446
2024-06-22 05:52:09.405,96.108,,0.937940,0.000381,0.000190,3.521027,0.949662,0.070421
2024-06-22 05:52:09.505,96.208,,0.948370,0.000000,0.000381,3.519417,0.954645,0.070388
2024-06-22 05:52:09.605,96.308,,0.954060,0.000191,0.000190,3.518634,0.959663,0.070373
2024-06-22 05:52:09.705,96.408,,0.957850,0.000191,0.000381,3.516503,0.964643,0.070330
2024-06-22 05:52:09.805,96.508,,0.963540,-0.000191,0.000190,3.514421,0.969620,0.070288
2024-06-22 05:52:09.905,96.608,,0.968280,0.000191,0.000571,3.513332,0.974657,0.070267
2024-06-22 05:52:10.005,96.708,,0.973030,0.000191,0.000381,3.511936,0.979715,0.070239
2024-06-22 05:52:10.105,96.808,,0.978720,0.000381,0.000381,3.510362,0.984685,0.070207
2024-06-22 05:52:10.205,96.908,,0.983460,0.000191,0.000381,3.509478,0.989720,0.070190
2024-06-22 05:52:10.305,97.008,,0.988200,0.000191,0.000381,3.507958,0.994654,0.070159
2024-06-22 05:52:10.405,97.108,,0.993890,0.000191,0.000381,3.508276,0.999659,0.070166
2024-06-22 05:52:10.505,97.208,,0.998630,0.000191,0.000190,3.507478,1.004661,0.070150
2024-06-22 05:52:10.605,97.308,,1.003370,0.000191,0.000381,3.507408,1.009674,0.070148
2024-06-22 05:52:10.705,97.408,,1.008120,0.000191,0.000571,3.507858,1.014623,0.070157
2024-06-22 05:52:10.805,97.508,,1.012860,0.000381,0.000190,3.508103,1.019716,0.070162
2024-06-22 05:52:10.905,97.608,,1.018550,0.000191,0.000381,3.508887,1.024646,0.070178
2024-06-22 05:52:11.005,97.708,,1.023290,0.000191,0.000381,3.511501,1.029675,0.070230
2024-06-22 05:52:11.105,97.808,,1.028030,0.000191,0.000381,3.514270,1.034658,0.070285
2024-06-22 05:52:11.205,97.908,,1.033720,0.000191,0.000190,3.517777,1.039683,0.070356
2024-06-22 05:52:11.305,98.008,,1.038460,0.000191,0.000190,3.521712,1.044670,0.070434
2024-06-22 05:52:11.405,98.108,,1.038460,0.000191,0.000381,3.525813,1.049648,0.070516
2024-06-22 05:52:11.505,98.208,,1.043210,0.000381,0.000571,3.531851,1.054638,0.070637
2024-06-22 05:52:11.605,98.308,,1.047950,0.000191,0.000381,3.537314,1.059666,0.070746
2024-06-22 05:52:11.705,98.408,,1.053640,0.000191,0.000381,3.544621,1.064645,0.070892
2024-06-22 05:52:11.805,98.508,,1.058380,0.000191,0.000381,3.552002,1.069654,0.071040
2024-06-22 05:52:11.905,98.608,,1.063120,0.000191,0.000000,3.560885,1.074630,0.071218
2024-06-22 05:52:12.005,98.708,,1.067860,0.000191,0.000190,3.571071,1.079707,0.071218
2024-06-22 05:52:12.105,98.808,,1.072610,0.000191,0.000190,3.580703,1.084681,0.071421
2024-06-22 05:52:12.205,98.908,,1.078300,0.000191,0.000381,3.591928,1.089630,0.071614
2024-06-22 05:52:12.305,99.008,,1.083040,0.000381,0.000571,3.604321,1.094653,0.071839
2024-06-22 05:52:12.406,99.109,,1.087780,0.000191,0.000190,3.616618,1.099737,0.072086
2024-06-22 05:52:12.505,99.208,,1.093470,0.000381,0.000381,3.630221,1.104655,0.072332
2024-06-22 05:52:12.605,99.308,,1.098210,0.000381,0.000381,3.647674,1.109706,0.072604
2024-06-22 05:52:12.705,99.408,,1.102950,0.000381,0.000190,3.660704,1.114639,0.072953
2024-06-22 05:52:12.805,99.508,,1.107690,0.000191,0.000381,3.676807,1.119703,0.073214
2024-06-22 05:52:12.905,99.608,,1.112440,0.000191,0.000571,3.692594,1.124671,0.073536
2024-06-22 05:52:13.005,99.708,,1.118130,0.000191,0.000381,3.709770,1.129627,0.073852
2024-06-22 05:52:13.105,99.808,,1.128560,0.000191,0.000381,3.727685,1.134642,0.074195
2024-06-22 05:52:13.205,99.908,,1.133300,0.000191,0.000381,3.745501,1.139607,0.074554
2024-06-22 05:52:13.305,100.008,,1.138040,0.000000,0.000571,3.764710,1.144650,0.074910
2024-06-22 05:52:13.406,100.109,,1.142780,0.000191,0.000381,3.783126,1.149661,0.075294
2024-06-22 05:52:13.505,100.208,,1.148470,0.000381,0.000381,3.803793,1.154618,0.075663
2024-06-22 05:52:13.605,100.308,,1.153220,0.000381,0.000381,3.824258,1.159629,0.076076
2024-06-22 05:52:13.705,100.408,,1.157960,0.000191,0.000190,3.844051,1.164634,0.076485
2024-06-22 05:52:13.805,100.508,,1.163650,0.000191,0.000381,3.864998,1.169584,0.076881
2024-06-22 05:52:13.905,100.608,,1.167440,0.000000,0.000571,3.885693,1.174597,0.077300
2024-06-22 05:52:14.005,100.708,,1.172180,0.000191,0.000571,3.907055,1.179686,0.077714
2024-06-22 05:52:14.105,100.808,,1.177870,0.000000,0.000190,3.927892,1.184653,0.078141
2024-06-22 05:52:14.205,100.908,,1.183560,0.000191,0.000190,3.949404,1.189680,0.078558
2024-06-22 05:52:14.305,101.008,,1.188310,0.000191,0.000000,3.971238,1.194635,0.078988
2024-06-22 05:52:14.405,101.108,,1.193050,0.000191,0.000190,3.993484,1.199676,0.079425
2024-06-22 05:52:14.505,101.208,,1.198740,0.000191,0.000190,4.014250,1.204627,0.079870
2024-06-22 05:52:14.605,101.308,,1.201580,0.000191,0.000381,4.036675,1.209624,0.080285
2024-06-22 05:52:14.705,101.408,,1.203480,0.000381,0.000381,4.058547,1.214640,0.080734
2024-06-22 05:52:14.805,101.508,,1.208220,0.000191,0.000381,4.079523,1.219633,0.081171
2024-06-22 05:52:14.905,101.608,,1.212960,0.000191,0.000381,4.101422,1.224642,0.081590
2024-06-22 05:52:15.005,101.708,,1.217710,0.000191,0.000000,4.123213,1.229630,0.082028
2024-06-22 05:52:15.105,101.808,,1.223400,0.000191,0.000381,4.145465,1.234632,0.082464
2024-06-22 05:52:15.206,101.909,,1.228140,0.000381,0.000571,4.167149,1.239649,0.082909
2024-06-22 05:52:15.305,102.008,,1.232880,0.000381,0.000571,4.188382,1.244641,0.083343
2024-06-22 05:52:15.405,102.108,,1.237620,0.000191,0.000190,4.209999,1.249635,0.083768
2024-06-22 05:52:15.505,102.208,,1.243310,0.000191,0.000190,4.230163,1.254612,0.084200
2024-06-22 05:52:15.605,102.308,,1.248050,0.000191,0.000190,4.251755,1.259634,0.084603
2024-06-22 05:52:15.705,102.408,,1.252800,0.000000,0.000571,4.271860,1.264630,0.085035
2024-06-22 05:52:15.805,102.508,,1.257540,0.000000,0.000190,4.292657,1.269612,0.085437
2024-06-22 05:52:15.905,102.608,,1.263230,0.000000,0.000381,4.313170,1.274618,0.085853
2024-06-22 05:52:16.005,102.708,,1.267970,0.000000,0.000571,4.333074,1.279606,0.086263
2024-06-22 05:52:16.106,102.809,,1.272710,0.000000,0.000381,4.352390,1.284648,0.086661
2024-06-22 05:52:16.205,102.908,,1.282190,0.000191,0.000381,4.371247,1.289650,0.087048
2024-06-22 05:52:16.305,103.008,,1.287880,0.000191,0.000381,4.389716,1.294601,0.087425
2024-06-22 05:52:16.405,103.108,,1.292630,0.000000,0.000000,4.407773,1.299687,0.087794
2024-06-22 05:52:16.505,103.208,,1.298320,0.000191,0.000381,4.425007,1.304658,0.088155
2024-06-22 05:52:16.605,103.308,,1.303060,0.000191,0.000381,4.442820,1.309644,0.088500
2024-06-22 05:52:16.705,103.408,,1.307800,0.000191,-0.000190,4.459120,1.314633,0.088856
2024-06-22 05:52:16.805,103.508,,1.312540,0.000191,0.000381,4.476564,1.319556,0.089182
2024-06-22 05:52:16.905,103.608,,1.318230,0.000000,0.000381,4.492576,1.324631,0.089531
2024-06-22 05:52:17.005,103.708,,1.322970,-0.000191,0.000381,4.492576,1.324631,0.089852
2024-06-22 05:52:17.105,103.808,,1.327720,0.000191,0.000000,4.525786,1.334568,0.090162
2024-06-22 05:52:17.205,103.908,,1.332460,-0.000191,0.000381,4.543940,1.339586,0.090516
2024-06-22 05:52:17.305,104.008,,1.338150,0.000191,0.000000,4.560176,1.344595,0.090879
2024-06-22 05:52:17.405,104.108,,1.332460,0.000000,-0.000190,4.577354,1.349583,0.091204
2024-06-22 05:52:17.505,104.208,,1.327720,0.000000,0.000571,3.359890,1.344665,0.091547
2024-06-22 05:52:17.605,104.308,,1.322970,0.000000,0.000571,2.916970,1.339682,0.067198
2024-06-22 05:52:17.705,104.408,,1.318230,0.000000,0.000571,2.606106,1.334666,0.058339
2024-06-22 05:52:17.805,104.508,,1.312540,0.000191,0.000000,2.361614,1.329713,0.052122
2024-06-22 05:52:17.905,104.608,,1.312540,0.000000,0.000000,2.163277,1.324717,0.047232
2024-06-22 05:52:18.005,104.708,,1.307800,0.000000,0.000190,1.999372,1.319737,0.043266
2024-06-22 05:52:18.105,104.808,,1.303060,0.000000,0.000190,1.862237,1.314736,0.039987
2024-06-22 05:52:18.206,104.909,,1.297370,0.000000,0.000190,1.747324,1.309793,0.037245
2024-06-22 05:52:18.305,105.008,,1.292630,0.000000,0.000571,1.648163,1.304781,0.034946
2024-06-22 05:52:18.405,105.108,,1.287880,0.000000,0.000381,1.563653,1.299847,0.032963
2024-06-22 05:52:18.505,105.208,,1.283140,0.000000,0.000190,1.490250,1.294741,0.031273
2024-06-22 05:52:18.605,105.308,,1.278400,0.000000,0.000381,1.490250,1.294741,0.029805
2024-06-22 05:52:18.706,105.409,,1.273660,0.000000,0.000190,1.371144,1.284792,0.028534
2024-06-22 05:52:18.805,105.508,,1.267970,0.000000,0.000190,1.322311,1.279807,0.027423
2024-06-22 05:52:18.905,105.608,,1.263230,0.000000,0.000190,1.278959,1.274726,0.026446
2024-06-22 05:52:19.005,105.708,,1.257540,0.000000,0.000190,1.240873,1.269795,0.025579
2024-06-22 05:52:19.105,105.808,,1.252800,0.000000,0.000571,1.205662,1.264763,0.024817
2024-06-22 05:52:19.205,105.908,,1.243310,-0.000191,0.000190,1.175085,1.259802,0.024113
2024-06-22 05:52:19.305,106.008,,1.238570,-0.000381,0.000381,1.146837,1.254728,0.023502
2024-06-22 05:52:19.405,106.108,,1.232880,-0.000191,0.000381,1.122638,1.249772,0.022937
2024-06-22 05:52:19.505,106.208,,1.232880,-0.000381,0.000381,1.099919,1.244757,0.022453
2024-06-22 05:52:19.605,106.308,,1.228140,-0.000191,0.000381,1.079323,1.239820,0.021998
2024-06-22 05:52:19.705,106.408,,1.223400,-0.000191,0.000381,1.060515,1.234761,0.021586
2024-06-22 05:52:19.805,106.508,,1.212960,-0.000191,0.000000,1.042879,1.229805,0.021210
2024-06-22 05:52:19.905,106.608,,1.208220,0.000000,0.000000,1.027704,1.224765,0.020858
2024-06-22 05:52:20.005,106.708,,1.203480,-0.000191,0.000190,1.013445,1.219832,0.020554
2024-06-22 05:52:20.105,106.808,,1.198740,0.000000,0.000381,1.000532,1.214785,0.020269
2024-06-22 05:52:20.205,106.908,,1.193050,-0.000191,0.000190,0.988234,1.209774,0.020011
2024-06-22 05:52:20.305,107.008,,1.188310,-0.000381,0.000381,0.977262,1.204742,0.019765
2024-06-22 05:52:20.405,107.108,,1.183560,-0.000191,0.000381,0.967413,1.199844,0.019545
2024-06-22 05:52:20.505,107.208,,1.178820,-0.000191,0.000190,0.958693,1.194752,0.019348
2024-06-22 05:52:20.605,107.308,,1.173130,-0.000381,0.000190,0.949928,1.189843,0.019174
2024-06-22 05:52:20.705,107.408,,1.168390,-0.000191,0.000571,0.942458,1.184787,0.018999
2024-06-22 05:52:20.805,107.508,,1.162700,-0.000191,0.000190,0.935139,1.179844,0.018849
2024-06-22 05:52:20.905,107.608,,1.157960,0.000000,0.000381,0.928559,1.174732,0.018703
2024-06-22 05:52:21.005,107.708,,1.153220,-0.000191,0.000381,0.923349,1.169731,0.018571
2024-06-22 05:52:21.105,107.808,,1.153220,0.000000,0.000381,0.917650,1.164755,0.018467
2024-06-22 05:52:21.205,107.908,,1.147530,-0.000381,0.000000,0.913320,1.159790,0.018353
2024-06-22 05:52:21.305,108.008,,1.142780,0.000000,0.000190,0.908281,1.154724,0.018266
