2024-06-22 02:29:05.805,4.505,,1.572985,24.993931,0.000000,-0.000034,10007.812500,0.000000,0.002249,1.000000,-0.868575,3.000000,112.434966,1.704588,1.000000
2024-06-22 02:29:05.905,4.605,,1.572985,24.993931,0.000000,-0.000034,10007.812500,0.000000,0.002249,1.000000,-0.868575,3.000000,112.434966,1.704588,1.000000
2024-06-22 02:29:06.005,4.705,,1.572985,24.993931,0.000000,-0.000034,10007.812500,0.000000,0.002249,1.000000,-0.868575,3.000000,112.434966,1.704588,1.000000
2024-06-22 02:29:06.105,4.805,,1.572985,24.993931,0.000000,-0.000034,10007.812500,0.000000,0.002249,1.000000,-0.868575,3.000000,112.434966,1.704588,1.000000
2024-06-22 02:29:06.205,4.905,,1.572985,24.993931,0.000000,-0.000034,10007.812500,0.000000,0.002249,1.000000,-0.868575,3.000000,112.434966,1.704588,1.000000
2024-06-22 02:29:06.305,5.005,,1.572985,24.993931,0.000000,-0.000034,10007.812500,0.000000,0.002249,1.000000,-0.868575,3.000000,112.434966,1.704588,1.000000
2024-06-22 02:29:06.405,5.105,,1.572985,24.993931,0.000000,-0.000034,10007.812500,0.000000,0.002249,1.000000,-0.868575,3.000000,112.434966,1.704588,1.000000
2024-06-22 02:29:06.505,5.205,,1.572985,24.993931,0.000000,-0.000034,10007.812500,0.000000,0.002249,1.000000,-0.868575,3.000000,112.434966,1.704588,1.000000
2024-06-22 02:29:06.605,5.305,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.434966,1.704588,1.000000
2024-06-22 02:29:06.705,5.405,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:06.805,5.505,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:06.905,5.605,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:07.005,5.705,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:07.105,5.805,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:07.205,5.905,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:07.305,6.005,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:07.405,6.105,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:07.505,6.205,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:07.605,6.305,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:07.705,6.405,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:07.805,6.505,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:07.905,6.605,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:08.005,6.705,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:08.105,6.805,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:08.205,6.905,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:08.305,7.005,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:08.405,7.105,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:08.505,7.205,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:08.605,7.305,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:08.705,7.405,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:08.805,7.505,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:08.905,7.605,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:09.005,7.705,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:09.105,7.805,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:09.205,7.905,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:09.305,8.005,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:09.405,8.105,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:09.505,8.205,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:09.605,8.305,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:09.705,8.405,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:09.805,8.505,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:09.905,8.605,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:10.005,8.705,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:10.105,8.805,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:10.205,8.905,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:10.305,9.005,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:10.405,9.105,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:10.505,9.205,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:10.605,9.305,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:10.705,9.405,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:10.805,9.505,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:10.905,9.605,,1.573102,24.994087,0.000000,-0.000036,8882.812500,0.000000,0.002248,1.000000,-0.925296,3.000000,112.393475,1.815252,1.000000
2024-06-22 02:29:11.005,9.705,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:11.105,9.805,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:11.205,9.905,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:11.305,10.005,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:11.405,10.105,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:11.505,10.205,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:11.605,10.305,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:11.705,10.405,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:11.805,10.505,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:11.905,10.605,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:12.005,10.705,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:12.105,10.805,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:12.205,10.905,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:12.305,11.005,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:12.406,11.106,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:12.505,11.205,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:12.605,11.305,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:12.706,11.406,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:12.805,11.505,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:12.905,11.605,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:13.005,11.705,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:13.105,11.805,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:13.205,11.905,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:13.305,12.005,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:13.405,12.105,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:13.505,12.205,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:13.605,12.305,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:13.705,12.405,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:13.805,12.505,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:13.905,12.605,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:14.005,12.705,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:14.105,12.805,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:14.205,12.905,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:14.305,13.005,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:14.405,13.105,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:14.505,13.205,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:14.605,13.305,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:14.705,13.405,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:14.805,13.505,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:14.905,13.605,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:15.005,13.705,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:15.105,13.805,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:15.205,13.905,,1.573274,24.994238,0.000000,-0.000038,7851.562500,0.000000,0.002251,1.000000,-0.974032,3.000000,112.523756,1.913095,1.000000
2024-06-22 02:29:15.305,14.005,,1.573321,24.994141,0.000000,-0.000041,6960.937500,0.000000,0.002252,1.000000,-1.033563,3.000000,112.580066,2.031061,1.000000
2024-06-22 02:29:15.405,14.105,,1.573321,24.994141,0.000000,-0.000041,6960.937500,0.000000,0.002252,1.000000,-1.033563,3.000000,112.580066,2.031061,1.000000
2024-06-22 02:29:15.505,14.205,,1.573321,24.994141,0.000000,-0.000041,6960.937500,0.000000,0.002252,1.000000,-1.033563,3.000000,112.580066,2.031061,1.000000
2024-06-22 02:29:15.605,14.305,,1.573321,24.994141,0.000000,-0.000041,6960.937500,0.000000,0.002252,1.000000,-1.033563,3.000000,112.580066,2.031061,1.000000
2024-06-22 02:29:15.705,14.405,,1.573321,24.994141,0.000000,-0.000041,6960.937500,0.000000,0.002252,1.000000,-1.033563,3.000000,112.580066,2.031061,1.000000
2024-06-22 02:29:15.805,14.505,,1.573321,24.994141,0.000000,-0.000041,6960.937500,0.000000,0.002252,1.000000,-1.033563,3.000000,112.580066,2.031061,1.000000
2024-06-22 02:29:15.905,14.605,,1.573321,24.994141,0.000000,-0.000041,6960.937500,0.000000,0.002252,1.000000,-1.033563,3.000000,112.580066,2.031061,1.000000
